overall_rank,name,country,region,hospital_type,total_score,percentile,certification_score,quality_initiatives_score,patient_feedback_score,certification_count
59,Sri Kauvery Medical Care (India) Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ravindra Maternity & General Hospital,India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Felix Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Zynova Hospitals Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,AAIHMS Hospital and Research Centre Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Le Crest Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Arihant Multispeciality Hospital (A Unit of Kusumgar Healthcare Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shantived Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Shree Mahavir Jain Hospital & Pratap J Aashar Cardiac Centre,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,KIMS Hospital Kurnool Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Prudence Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Maharaja Agrasen Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vyas Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Swatantra Hospitals Multi Specialities Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Fortis Hospital (A Unit of Hospitalia Eastern Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jaipur Hospital (A Unit of Sharma East India Hospital and Medical Research Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Midas Hospital (A Unit of Midas Multispecialty Hospital Private Limited),India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Healing Hands Clinic Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,HCG Aastha Cancer Centre (A Unit of HCG Medi-Surge Hospitals Pvt. Ltd.),India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Priyanka Hospital & Cardiac Center (A Unit of Priyanka Heart Care Foundation Society),India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Daya Royal Hospital & Trauma Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,M/s Nehru Memorial Techno Global Hospital (A Unit of Techno India Technologies Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Karpaga Vinayaga Institute of Medical Sciences and Research Centre,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Vardhan Hospital (A Unit of Vardhan Raj Hospital Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sentini Health Care India Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Narayan Swaroop Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,MVJ Medical College & Research Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Purushottam Das Savitri Devi Cancer Care and Research Centre,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Spar Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,JMG Morning Star Hsopital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Triveni Health Care (A Unit of Jamdar Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ashirwad Maternity Home,India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Shri Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SAS Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr. Ram Manohar Lohia Hospital & Atal Bihari Vajpayee Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Vinayak Medicare Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Medicant Hospital and Research Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ohri Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Advanced Superspeciality Hospital (A Unit of Advanced Healthcare and Research Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tantia General Hospital-EEG Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SDM College of Medical Sciences & Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,VIMS Hospital (Managed by Nishil Infracon Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Nirmala Medical Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aster PMF Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Narayan Heart and Neuro Superspeciality Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Amara Hospital (A Unit of G2 Health Care Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Padmini Care (A Unit of DRIEMS Institute of Health Sciences and Hospital),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Hope and Heal Cancer Hospital and Research Center Pvt. Ltd.,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Junagadh Aayush Hospital LLP,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Yashoda Healthcare Services Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Institute of Nephro Urology,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,GS Medical College and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Precision Urology Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vineeta Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Savita Superspeciality Hospital ( A Unit of Solace Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Virat Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sai Sukhda Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apollo Excelcare Hospital (A Unit of Asclepius Hospitals & Health Care Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tender Palm Hospital (Healthplus Research and Medicenter LLP),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shreyas Medicare Sanchalit Maniben Nagarji Mehta (Valwada) Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,IGKC Multispecialty Hospital (A Unit of Institute of Gastro and Kidney Care Pvt. Ltd.),India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Marble City Hospital and Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Innocent Hearts Superspeciality Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Nanda Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ganga Narayan Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sparsh Hospital (A Unit of Shiva and Shiva Orthopaedic Hospital Pvt. Ltd.),India,Asia-Pacific,Orthopedic Specialty,36.0,96.35,36.0,0,0,1
59,Hope Hospital (Unit of Al Hope Hospital Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Capital Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sids Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Samford Hospital Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Asha Kiran- The Criti Care Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Max Super Specialty Hospital (A Unit of Muthoot Hospital Pvt. Ltd.),India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Meenakshi Super Speciality Hospital (Run By Sunmed Healthcare Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr. K.M.Cherian Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Srishti Medicare Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Credence Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Brijesh Banger Memorial Hospital (A Unit of Jeevan Jyoti Seva Society),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ganga Amrit Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kinder Hospitals (A Unit of Kindorama Healthcare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Icon Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,St. Martha's Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saviour Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aryavart Hospital (A Unit of Shreya Medicare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,KVR Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SMT. SMS Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kles Dr. Prabhakar Kore Hospital & Medical Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sadvichar Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Wellsun Medicity,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kashvi Multi Speciality Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rishab Multi-Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Harish Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Cimar-the Women's Hospital,India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Kulkarni Uro Surgery Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Sarvodaya Institute of Medicine and Surgery Private Limited,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Ambay Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rajnish Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Guwahati Metro Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Baby Memorial Hospital (A Unit of Genesis Institute of Medical Sciences Pvt. Ltd.),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Surya Childrens Medicare Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Woodlands Multispeciality Hospital Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apollo Sage Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apex Ranthambhore Sevika Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saraswati Hospital & Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Spes Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Oswal Aayush Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Bhatia Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Parmar Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Tula Hospital (A Unit of Bothanzi Medicals Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dana Shivam Heart and Super Speciality Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Symbiosis University Hospital and Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Cancer Treatment Services Hyderabad Pvt. Ltd. - At Babina Specialty Hospital,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Jeevan Jyoti Nursing Home,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Parvati Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Terna Speciality Hospital and Research Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mehta Multispeciality Hospitals India Pvt. Ltd. - Global Campus,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Balaji Institute of Medical Science,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Jagannath Gupta Institute of Medical Sciences and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,T.N.K.H.N.U. Charity Fund Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sachkhand Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Father Muller Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,B. Lal Hospital & Research Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Akanksha Hospital- Unit of Sat Kaival Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shriram Super Speciality Surgical Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Prakriya Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Manipal Hospitals (East) India Private Limited (MHEIPL) - (Earlier Certificate issued in the Name of AMRI Hospitals Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ujala Cygnus Kashmir Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mangalam Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sadguru Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Medicover Women and Child Hospitals (A Unit of Sahrudaya Healthcare Pvt. Ltd.) - (Earlier Certificate issued in the name of Medicover Women and Child Hospitals (A Unit of Suyosha Healthcare Pvt. Ltd.),India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Manglamplus Medicity LLP,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Medipolis Life Care LLP,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Cauvery Heart and Multi Speciality Hospital,India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,Jaipur National University Institute for Medical Sciences and Research Centre (JNUIMSRC),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Med Card Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kailash Cancer Hospital and Research Centre,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Kaluram Memorial Hospitals Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Lata Mangeshkar Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apex Hospital Mansarovar,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Prashanthi Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mediversal Multi Super Specialty Hospital,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,NIMS Medical College and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Galaxy Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Noblecare Superspecility Hospital and Trauma Centre,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Agarwal Nursing Home,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sadbhavna Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sir Ivan Stedeford Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Life Kare Multispecialty & Super Speciality Hospital,India,Asia-Pacific,Multi Specialty,36.0,96.35,36.0,0,0,1
59,Medicover Hospitals (Sahrudaya Health Care Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,KMCT Medical College Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Mark Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Vinayaka Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,The Hans Foundation General Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Ram Super Speciality Surgical Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sanjeevani Hospital (A Unit of Oasis Medicare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kamla Nursing Home,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Atlanta Mediworld Multi Speciality Hospital & Research Centre (A Unit of RRM Services),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,St. Ann's Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Viveka Super Speciality Hospital & Research Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,UNM Children Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,G G Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Maxwell Super Multi Speciality Hospital Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sapthagiri Institute of Medical Sciences and Research Center Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Sharbati Surgical and Maternity Home,India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Srinivas Institute of Medical Sciences and Research Centre,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Sree Gokulam Medical College and Research Foundation,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Philadelphia Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Apex Skyline Hospital (A Unit of Apex Hospitals Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Victor Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,N P Rawal Hospitals Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Marwari Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kothari Medical & Research Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Tx Hospitals Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dr. G. M. Taori Central India Institute of Medical Sciences,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Dr Rai Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Alluri Sitarama Raju Academy of Medical Sciences,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,RS Gaur Global Multispeciality Hospital Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Amar Jain Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Panchsheel Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Liberty Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shree Balaji Super Speciality Healthcare Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Pushpagiri Medical College Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,PP Maniya Hospital Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,WMF's Villoo Poonawalla Memorial Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Saveetha Medical College & Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,RJN Apollo Spectra Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Laxmi Narayan Memorial Hospital (A Venture of Fortuna Medicare Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Sagar Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kolhapur Cancer Centre,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Suvira Hospital (A Unit of Suvira Super Hospitals Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rainbow Hospital (A Unit of B.L. Aggarwal Health Care Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,St Anns Jubille Memorial Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jai Clinic and Nursing Home,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rhythm Heart Institute (Unit of Synergy Lifecare Pvt. Ltd.),India,Asia-Pacific,Cardiac Specialty,36.0,96.35,36.0,0,0,1
59,M/s. DVC Hospital & Research Centre (A Unit of Sri Dhulipala Veeraiah Chowdary Memorial Trust),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Ankura Hospital for Women & Children (A Unit of Ankura Hospitals LB Nagar Pvt. Ltd.),India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Kauvery Hospital (A Unit of Sri Kauvery Medical Care India Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mavjat Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Nirali Hospital (A Unit of Nirali Memorial Medical Trust),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,"Christian Medical College, Ranipet Campus",India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Aarvy Healthcare,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Shri Sai Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mani Superspeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mary Queens Mission Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SRM Institute for Medical Science,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Nivik Neuro Trauma And Multispeciality Hospital,India,Asia-Pacific,Neurological Specialty,36.0,96.35,36.0,0,0,1
59,Narayan Memorial Hospital (A Unit of Narayan Health Services Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Pushpanjali Hospital & Research Centre Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Asian Vascular Hospitals,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Mehar Hospital (A Unit of Mehar Mediserve LLP),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Desun Hospital (A Unit of PN Memorial Neurocentre and Research Institute Limited),India,Asia-Pacific,Neurological Specialty,36.0,96.35,36.0,0,0,1
59,MGM Cancer Institute,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Mamatha Academy of Medical Sciences Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,K.K. Patel Super Speciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Jan Hospital Pali (A Unit of Level 5 Health LLP),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Agrawal Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Aarogyam Superspeciality Hospital and Research Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,GSLTrust Cancer Hospital,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,Dr. Chandramma Dayananda Sagar Institute of Medical Education and Research,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Gandhi Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Bharat Vikash Parishad Hospital & Research Center,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Rohilkhand Medical College and Hospital,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Jiet Medical College and Hospital (A Unit of Arun Shanti Education Trust),India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Ayushman Bhav Health Institute,India,Asia-Pacific,Teaching Hospital,36.0,96.35,36.0,0,0,1
59,Kims Kollam Multispeciality Hospital India Private Limited,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Pal Balaji Hospital Pvt. Ltd.,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,MPCT Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Renova Sowmya Cancer Centre,India,Asia-Pacific,Cancer Specialty,36.0,96.35,36.0,0,0,1
59,V One Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,SRG Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Numed Superspeciality Hospital (A Unit of Apy Mediservices Pvt Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,We Care Multispeciality Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Care and Cure Multispeciality Hospital (Unit of NK Remedies Pvt. Ltd.),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Kinder Women's Hospital and Fertility Centre (A Unit of Kindorama Healthcare Pvt. Ltd.),India,Asia-Pacific,Women & Child Specialty,36.0,96.35,36.0,0,0,1
59,Ujala Cygnus Rainbow Hospital (A Unit of Cygnus Medicare Private Limited),India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Dhukia Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
59,Lakshmi Hospital,India,Asia-Pacific,General Hospital,36.0,96.35,36.0,0,0,1
